siteid,Name,month,year,years_fire,pre_post_fire,burned,closed_ever,tot_vis,closed_month,d2p
CRG_030,Surveyors ridge/cooks meadow,7,2015,-3,pre,no,no,1148,open,2015-07-15
CRG_030,Surveyors ridge/cooks meadow,7,2016,-2,pre,no,no,1698,open,2016-07-15
CRG_030,Surveyors ridge/cooks meadow,7,2017,-1,pre,no,no,2434,open,2017-07-15
CRG_030,Surveyors ridge/cooks meadow,7,2018,0,post,no,no,2408,open,2018-07-15
CRG_030,Surveyors ridge/cooks meadow,7,2019,1,post,no,no,2697,open,2019-07-15
CRG_030,Surveyors ridge/cooks meadow,8,2015,-3,pre,no,no,718,open,2015-08-15
CRG_030,Surveyors ridge/cooks meadow,8,2016,-2,pre,no,no,1424,open,2016-08-15
CRG_030,Surveyors ridge/cooks meadow,8,2017,-1,pre,no,no,1906,open,2017-08-15
CRG_030,Surveyors ridge/cooks meadow,8,2018,0,post,no,no,2737,open,2018-08-15
CRG_030,Surveyors ridge/cooks meadow,8,2019,1,post,no,no,3127,open,2019-08-15
CRG_030,Surveyors ridge/cooks meadow,9,2014,-3,pre,no,no,279,open,2014-09-15
CRG_030,Surveyors ridge/cooks meadow,9,2015,-2,pre,no,no,816,open,2015-09-15
CRG_030,Surveyors ridge/cooks meadow,9,2016,-2,pre,no,no,303,open,2016-09-15
CRG_030,Surveyors ridge/cooks meadow,9,2016,-1,pre,no,no,1449,open,2016-09-15
CRG_030,Surveyors ridge/cooks meadow,9,2017,0,post,no,no,803,open,2017-09-15
CRG_030,Surveyors ridge/cooks meadow,9,2018,1,post,no,no,1272,open,2018-09-15
CRG_030,Surveyors ridge/cooks meadow,10,2014,-3,pre,no,no,224,open,2014-10-15
CRG_030,Surveyors ridge/cooks meadow,10,2015,-2,pre,no,no,658,open,2015-10-15
CRG_030,Surveyors ridge/cooks meadow,10,2016,-1,pre,no,no,563,open,2016-10-15
CRG_030,Surveyors ridge/cooks meadow,10,2017,0,post,no,no,831,open,2017-10-15
CRG_030,Surveyors ridge/cooks meadow,10,2018,1,post,no,no,848,open,2018-10-15
CRG_030,Surveyors ridge/cooks meadow,11,2014,-3,pre,no,no,130,open,2014-11-15
CRG_030,Surveyors ridge/cooks meadow,11,2015,-2,pre,no,no,355,open,2015-11-15
CRG_030,Surveyors ridge/cooks meadow,11,2016,-1,pre,no,no,450,open,2016-11-15
CRG_030,Surveyors ridge/cooks meadow,11,2017,0,post,no,no,552,open,2017-11-15
CRG_030,Surveyors ridge/cooks meadow,11,2018,1,post,no,no,797,open,2018-11-15
CRG_030,Surveyors ridge/cooks meadow,12,2014,-3,pre,no,no,48,open,2014-12-15
CRG_030,Surveyors ridge/cooks meadow,12,2015,-2,pre,no,no,359,open,2015-12-15
CRG_030,Surveyors ridge/cooks meadow,12,2016,-1,pre,no,no,723,open,2016-12-15
CRG_030,Surveyors ridge/cooks meadow,12,2017,0,post,no,no,497,open,2017-12-15
CRG_030,Surveyors ridge/cooks meadow,12,2018,1,post,no,no,472,open,2018-12-15
CRG_031,Eight Mile trail,1,2015,-3,pre,no,no,28,open,2015-01-15
CRG_031,Eight Mile trail,1,2016,-2,pre,no,no,20,open,2016-01-15
CRG_031,Eight Mile trail,1,2017,-1,pre,no,no,64,open,2017-01-15
CRG_031,Eight Mile trail,1,2018,0,post,no,no,18,open,2018-01-15
CRG_031,Eight Mile trail,1,2019,1,post,no,no,53,open,2019-01-15
CRG_031,Eight Mile trail,2,2015,-3,pre,no,no,69,open,2015-02-15
CRG_031,Eight Mile trail,2,2016,-2,pre,no,no,67,open,2016-02-15
CRG_031,Eight Mile trail,2,2017,-1,pre,no,no,120,open,2017-02-15
CRG_031,Eight Mile trail,2,2018,0,post,no,no,32,open,2018-02-15
CRG_031,Eight Mile trail,2,2019,1,post,no,no,95,open,2019-02-15
CRG_031,Eight Mile trail,3,2015,-3,pre,no,no,55,open,2015-03-15
CRG_031,Eight Mile trail,3,2016,-2,pre,no,no,92,open,2016-03-15
CRG_031,Eight Mile trail,3,2017,-1,pre,no,no,105,open,2017-03-15
CRG_031,Eight Mile trail,3,2018,0,post,no,no,79,open,2018-03-15
CRG_031,Eight Mile trail,3,2019,1,post,no,no,154,open,2019-03-15
CRG_031,Eight Mile trail,4,2015,-3,pre,no,no,135,open,2015-04-15
CRG_031,Eight Mile trail,4,2016,-2,pre,no,no,183,open,2016-04-15
CRG_031,Eight Mile trail,4,2017,-1,pre,no,no,142,open,2017-04-15
CRG_031,Eight Mile trail,4,2018,0,post,no,no,66,open,2018-04-15
CRG_031,Eight Mile trail,4,2019,1,post,no,no,132,open,2019-04-15
CRG_031,Eight Mile trail,5,2015,-3,pre,no,no,126,open,2015-05-15
CRG_031,Eight Mile trail,5,2016,-2,pre,no,no,183,open,2016-05-15
CRG_031,Eight Mile trail,5,2017,-1,pre,no,no,370,open,2017-05-15
CRG_031,Eight Mile trail,5,2018,0,post,no,no,167,open,2018-05-15
CRG_031,Eight Mile trail,5,2019,1,post,no,no,264,open,2019-05-15
CRG_031,Eight Mile trail,6,2015,-3,pre,no,no,131,open,2015-06-15
CRG_031,Eight Mile trail,6,2016,-2,pre,no,no,218,open,2016-06-15
CRG_031,Eight Mile trail,6,2017,-1,pre,no,no,297,open,2017-06-15
CRG_031,Eight Mile trail,6,2018,0,post,no,no,313,open,2018-06-15
CRG_031,Eight Mile trail,6,2019,1,post,no,no,242,open,2019-06-15
CRG_031,Eight Mile trail,7,2015,-3,pre,no,no,185,open,2015-07-15
CRG_031,Eight Mile trail,7,2016,-2,pre,no,no,163,open,2016-07-15
CRG_031,Eight Mile trail,7,2017,-1,pre,no,no,217,open,2017-07-15
CRG_031,Eight Mile trail,7,2018,0,post,no,no,298,open,2018-07-15
CRG_031,Eight Mile trail,7,2019,1,post,no,no,353,open,2019-07-15
CRG_031,Eight Mile trail,8,2015,-3,pre,no,no,114,open,2015-08-15
CRG_031,Eight Mile trail,8,2016,-2,pre,no,no,180,open,2016-08-15
CRG_031,Eight Mile trail,8,2017,-1,pre,no,no,220,open,2017-08-15
CRG_031,Eight Mile trail,8,2018,0,post,no,no,310,open,2018-08-15
CRG_031,Eight Mile trail,8,2019,1,post,no,no,389,open,2019-08-15
CRG_031,Eight Mile trail,9,2014,-3,pre,no,no,95,open,2014-09-15
CRG_031,Eight Mile trail,9,2015,-2,pre,no,no,118,open,2015-09-15
CRG_031,Eight Mile trail,9,2016,-2,pre,no,no,59,open,2016-09-15
CRG_031,Eight Mile trail,9,2016,-1,pre,no,no,88,open,2016-09-15
CRG_031,Eight Mile trail,9,2017,0,post,no,no,151,open,2017-09-15
CRG_031,Eight Mile trail,9,2018,1,post,no,no,163,open,2018-09-15
CRG_031,Eight Mile trail,10,2014,-3,pre,no,no,65,open,2014-10-15
CRG_031,Eight Mile trail,10,2015,-2,pre,no,no,91,open,2015-10-15
CRG_031,Eight Mile trail,10,2016,-1,pre,no,no,45,open,2016-10-15
CRG_031,Eight Mile trail,10,2017,0,post,no,no,74,open,2017-10-15
CRG_031,Eight Mile trail,10,2018,1,post,no,no,86,open,2018-10-15
CRG_031,Eight Mile trail,11,2014,-3,pre,no,no,36,open,2014-11-15
CRG_031,Eight Mile trail,11,2015,-2,pre,no,no,34,open,2015-11-15
CRG_031,Eight Mile trail,11,2016,-1,pre,no,no,94,open,2016-11-15
CRG_031,Eight Mile trail,11,2017,0,post,no,no,53,open,2017-11-15
CRG_031,Eight Mile trail,11,2018,1,post,no,no,93,open,2018-11-15
CRG_031,Eight Mile trail,12,2014,-3,pre,no,no,19,open,2014-12-15
CRG_031,Eight Mile trail,12,2015,-2,pre,no,no,41,open,2015-12-15
CRG_031,Eight Mile trail,12,2016,-1,pre,no,no,54,open,2016-12-15
CRG_031,Eight Mile trail,12,2017,0,post,no,no,26,open,2017-12-15
CRG_031,Eight Mile trail,12,2018,1,post,no,no,24,open,2018-12-15
CRG_032,Cape Horn,1,2015,-3,pre,no,no,245,open,2015-01-15
CRG_032,Cape Horn,1,2016,-2,pre,no,no,183,open,2016-01-15
CRG_032,Cape Horn,1,2017,-1,pre,no,no,196,open,2017-01-15
CRG_032,Cape Horn,1,2018,0,post,no,no,689,open,2018-01-15
CRG_032,Cape Horn,1,2019,1,post,no,no,731,open,2019-01-15
CRG_032,Cape Horn,2,2015,-3,pre,no,no,344,open,2015-02-15
CRG_032,Cape Horn,2,2016,-2,pre,no,no,273,open,2016-02-15
CRG_032,Cape Horn,2,2017,-1,pre,no,no,263,open,2017-02-15
CRG_032,Cape Horn,2,2018,0,post,no,no,718,open,2018-02-15
CRG_032,Cape Horn,2,2019,1,post,no,no,560,open,2019-02-15
CRG_032,Cape Horn,3,2015,-3,pre,no,no,321,open,2015-03-15
CRG_032,Cape Horn,3,2016,-2,pre,no,no,625,open,2016-03-15
CRG_032,Cape Horn,3,2017,-1,pre,no,no,660,open,2017-03-15
CRG_032,Cape Horn,3,2018,0,post,no,no,1447,open,2018-03-15
CRG_032,Cape Horn,3,2019,1,post,no,no,1058,open,2019-03-15
CRG_032,Cape Horn,4,2015,-3,pre,no,no,555,open,2015-04-15
CRG_032,Cape Horn,4,2016,-2,pre,no,no,785,open,2016-04-15
CRG_032,Cape Horn,4,2017,-1,pre,no,no,695,open,2017-04-15
CRG_032,Cape Horn,4,2018,0,post,no,no,1427,open,2018-04-15
CRG_032,Cape Horn,4,2019,1,post,no,no,1060,open,2019-04-15
CRG_032,Cape Horn,5,2015,-3,pre,no,no,710,open,2015-05-15
CRG_032,Cape Horn,5,2016,-2,pre,no,no,1648,open,2016-05-15
CRG_032,Cape Horn,5,2017,-1,pre,no,no,2136,open,2017-05-15
CRG_032,Cape Horn,5,2018,0,post,no,no,4478,open,2018-05-15
CRG_032,Cape Horn,5,2019,1,post,no,no,2419,open,2019-05-15
CRG_032,Cape Horn,6,2015,-3,pre,no,no,766,open,2015-06-15
CRG_032,Cape Horn,6,2016,-2,pre,no,no,1505,open,2016-06-15
CRG_032,Cape Horn,6,2017,-1,pre,no,no,2319,open,2017-06-15
CRG_032,Cape Horn,6,2018,0,post,no,no,1753,open,2018-06-15
CRG_032,Cape Horn,6,2019,1,post,no,no,2653,open,2019-06-15
CRG_032,Cape Horn,7,2015,-3,pre,no,no,1056,open,2015-07-15
CRG_032,Cape Horn,7,2016,-2,pre,no,no,1320,open,2016-07-15
CRG_032,Cape Horn,7,2017,-1,pre,no,no,3253,open,2017-07-15
CRG_032,Cape Horn,7,2018,0,post,no,no,2242,open,2018-07-15
CRG_032,Cape Horn,7,2019,1,post,no,no,3564,open,2019-07-15
CRG_032,Cape Horn,8,2015,-3,pre,no,no,1298,open,2015-08-15
CRG_032,Cape Horn,8,2016,-2,pre,no,no,1563,open,2016-08-15
CRG_032,Cape Horn,8,2017,-1,pre,no,no,2464,open,2017-08-15
CRG_032,Cape Horn,8,2018,0,post,no,no,2643,open,2018-08-15
CRG_032,Cape Horn,8,2019,1,post,no,no,4300,open,2019-08-15
CRG_032,Cape Horn,9,2014,-3,pre,no,no,448,open,2014-09-15
CRG_032,Cape Horn,9,2015,-2,pre,no,no,1083,open,2015-09-15
CRG_032,Cape Horn,9,2016,-2,pre,no,no,346,open,2016-09-15
CRG_032,Cape Horn,9,2016,-1,pre,no,no,1129,open,2016-09-15
CRG_032,Cape Horn,9,2017,0,post,no,no,2059,open,2017-09-15
CRG_032,Cape Horn,9,2018,1,post,no,no,1661,open,2018-09-15
CRG_032,Cape Horn,10,2014,-3,pre,no,no,251,open,2014-10-15
CRG_032,Cape Horn,10,2015,-2,pre,no,no,702,open,2015-10-15
CRG_032,Cape Horn,10,2016,-1,pre,no,no,510,open,2016-10-15
CRG_032,Cape Horn,10,2017,0,post,no,no,1568,open,2017-10-15
CRG_032,Cape Horn,10,2018,1,post,no,no,1274,open,2018-10-15
CRG_032,Cape Horn,11,2014,-3,pre,no,no,155,open,2014-11-15
CRG_032,Cape Horn,11,2015,-2,pre,no,no,457,open,2015-11-15
CRG_032,Cape Horn,11,2016,-1,pre,no,no,620,open,2016-11-15
CRG_032,Cape Horn,11,2017,0,post,no,no,1011,open,2017-11-15
CRG_032,Cape Horn,11,2018,1,post,no,no,1168,open,2018-11-15
CRG_032,Cape Horn,12,2014,-3,pre,no,no,100,open,2014-12-15
CRG_032,Cape Horn,12,2015,-2,pre,no,no,198,open,2015-12-15
CRG_032,Cape Horn,12,2016,-1,pre,no,no,253,open,2016-12-15
CRG_032,Cape Horn,12,2017,0,post,no,no,646,open,2017-12-15
CRG_032,Cape Horn,12,2018,1,post,no,no,286,open,2018-12-15
CRG_033,Falls Creek Falls,1,2015,-3,pre,no,no,91,open,2015-01-15
CRG_033,Falls Creek Falls,1,2016,-2,pre,no,no,52,open,2016-01-15
CRG_033,Falls Creek Falls,1,2017,-1,pre,no,no,99,open,2017-01-15
CRG_033,Falls Creek Falls,1,2018,0,post,no,no,263,open,2018-01-15
CRG_033,Falls Creek Falls,1,2019,1,post,no,no,320,open,2019-01-15
CRG_033,Falls Creek Falls,2,2015,-3,pre,no,no,182,open,2015-02-15
CRG_033,Falls Creek Falls,2,2016,-2,pre,no,no,172,open,2016-02-15
CRG_033,Falls Creek Falls,2,2017,-1,pre,no,no,111,open,2017-02-15
CRG_033,Falls Creek Falls,2,2018,0,post,no,no,477,open,2018-02-15
CRG_033,Falls Creek Falls,2,2019,1,post,no,no,215,open,2019-02-15
CRG_033,Falls Creek Falls,3,2015,-3,pre,no,no,233,open,2015-03-15
CRG_033,Falls Creek Falls,3,2016,-2,pre,no,no,479,open,2016-03-15
CRG_033,Falls Creek Falls,3,2017,-1,pre,no,no,181,open,2017-03-15
CRG_033,Falls Creek Falls,3,2018,0,post,no,no,866,open,2018-03-15
CRG_033,Falls Creek Falls,3,2019,1,post,no,no,345,open,2019-03-15
CRG_033,Falls Creek Falls,4,2015,-3,pre,no,no,768,open,2015-04-15
CRG_033,Falls Creek Falls,4,2016,-2,pre,no,no,1191,open,2016-04-15
CRG_033,Falls Creek Falls,4,2017,-1,pre,no,no,473,open,2017-04-15
CRG_033,Falls Creek Falls,4,2018,0,post,no,no,1711,open,2018-04-15
CRG_033,Falls Creek Falls,4,2019,1,post,no,no,1370,open,2019-04-15
CRG_033,Falls Creek Falls,5,2015,-3,pre,no,no,1006,open,2015-05-15
CRG_033,Falls Creek Falls,5,2016,-2,pre,no,no,1928,open,2016-05-15
CRG_033,Falls Creek Falls,5,2017,-1,pre,no,no,2471,open,2017-05-15
CRG_033,Falls Creek Falls,5,2018,0,post,no,no,6710,open,2018-05-15
CRG_033,Falls Creek Falls,5,2019,1,post,no,no,4486,open,2019-05-15
CRG_033,Falls Creek Falls,6,2015,-3,pre,no,no,749,open,2015-06-15
CRG_033,Falls Creek Falls,6,2016,-2,pre,no,no,1831,open,2016-06-15
CRG_033,Falls Creek Falls,6,2017,-1,pre,no,no,2775,open,2017-06-15
CRG_033,Falls Creek Falls,6,2018,0,post,no,no,6237,open,2018-06-15
CRG_033,Falls Creek Falls,6,2019,1,post,no,no,3718,open,2019-06-15
CRG_033,Falls Creek Falls,7,2015,-3,pre,no,no,1104,open,2015-07-15
CRG_033,Falls Creek Falls,7,2016,-2,pre,no,no,1932,open,2016-07-15
CRG_033,Falls Creek Falls,7,2017,-1,pre,no,no,2943,open,2017-07-15
CRG_033,Falls Creek Falls,7,2018,0,post,no,no,4311,open,2018-07-15
CRG_033,Falls Creek Falls,7,2019,1,post,no,no,4040,open,2019-07-15
CRG_033,Falls Creek Falls,8,2015,-3,pre,no,no,799,open,2015-08-15
CRG_033,Falls Creek Falls,8,2016,-2,pre,no,no,2020,open,2016-08-15
CRG_033,Falls Creek Falls,8,2017,-1,pre,no,no,1689,open,2017-08-15
CRG_033,Falls Creek Falls,8,2018,0,post,no,no,3928,open,2018-08-15
CRG_033,Falls Creek Falls,8,2019,1,post,no,no,4097,open,2019-08-15
CRG_033,Falls Creek Falls,9,2014,-3,pre,no,no,177,open,2014-09-15
CRG_033,Falls Creek Falls,9,2015,-2,pre,no,no,760,open,2015-09-15
CRG_033,Falls Creek Falls,9,2016,-2,pre,no,no,288,open,2016-09-15
CRG_033,Falls Creek Falls,9,2016,-1,pre,no,no,864,open,2016-09-15
CRG_033,Falls Creek Falls,9,2017,0,post,no,no,900,open,2017-09-15
CRG_033,Falls Creek Falls,9,2018,1,post,no,no,1767,open,2018-09-15
CRG_033,Falls Creek Falls,10,2014,-3,pre,no,no,108,open,2014-10-15
CRG_033,Falls Creek Falls,10,2015,-2,pre,no,no,493,open,2015-10-15
CRG_033,Falls Creek Falls,10,2016,-1,pre,no,no,311,open,2016-10-15
CRG_033,Falls Creek Falls,10,2017,0,post,no,no,932,open,2017-10-15
CRG_033,Falls Creek Falls,10,2018,1,post,no,no,1315,open,2018-10-15
CRG_033,Falls Creek Falls,11,2014,-3,pre,no,no,66,open,2014-11-15
CRG_033,Falls Creek Falls,11,2015,-2,pre,no,no,277,open,2015-11-15
CRG_033,Falls Creek Falls,11,2016,-1,pre,no,no,342,open,2016-11-15
CRG_033,Falls Creek Falls,11,2017,0,post,no,no,578,open,2017-11-15
CRG_033,Falls Creek Falls,11,2018,1,post,no,no,893,open,2018-11-15
CRG_033,Falls Creek Falls,12,2014,-3,pre,no,no,33,open,2014-12-15
CRG_033,Falls Creek Falls,12,2015,-2,pre,no,no,74,open,2015-12-15
CRG_033,Falls Creek Falls,12,2016,-1,pre,no,no,108,open,2016-12-15
CRG_033,Falls Creek Falls,12,2017,0,post,no,no,272,open,2017-12-15
CRG_033,Falls Creek Falls,12,2018,1,post,no,no,115,open,2018-12-15
CRG_034,Panther Creek Falls,1,2015,-3,pre,no,no,53,open,2015-01-15
CRG_034,Panther Creek Falls,1,2016,-2,pre,no,no,70,open,2016-01-15
CRG_034,Panther Creek Falls,1,2017,-1,pre,no,no,78,open,2017-01-15
CRG_034,Panther Creek Falls,1,2018,0,post,no,no,21,open,2018-01-15
CRG_034,Panther Creek Falls,1,2019,1,post,no,no,98,open,2019-01-15
CRG_034,Panther Creek Falls,2,2015,-3,pre,no,no,98,open,2015-02-15
CRG_034,Panther Creek Falls,2,2016,-2,pre,no,no,145,open,2016-02-15
CRG_034,Panther Creek Falls,2,2017,-1,pre,no,no,51,open,2017-02-15
CRG_034,Panther Creek Falls,2,2018,0,post,no,no,35,open,2018-02-15
CRG_034,Panther Creek Falls,2,2019,1,post,no,no,73,open,2019-02-15
CRG_034,Panther Creek Falls,3,2015,-3,pre,no,no,125,open,2015-03-15
CRG_034,Panther Creek Falls,3,2016,-2,pre,no,no,524,open,2016-03-15
CRG_034,Panther Creek Falls,3,2017,-1,pre,no,no,97,open,2017-03-15
CRG_034,Panther Creek Falls,3,2018,0,post,no,no,71,open,2018-03-15
CRG_034,Panther Creek Falls,3,2019,1,post,no,no,130,open,2019-03-15
CRG_034,Panther Creek Falls,4,2015,-3,pre,no,no,230,open,2015-04-15
CRG_034,Panther Creek Falls,4,2016,-2,pre,no,no,770,open,2016-04-15
CRG_034,Panther Creek Falls,4,2017,-1,pre,no,no,175,open,2017-04-15
CRG_034,Panther Creek Falls,4,2018,0,post,no,no,92,open,2018-04-15
CRG_034,Panther Creek Falls,4,2019,1,post,no,no,298,open,2019-04-15
CRG_034,Panther Creek Falls,5,2015,-3,pre,no,no,378,open,2015-05-15
CRG_034,Panther Creek Falls,5,2016,-2,pre,no,no,899,open,2016-05-15
CRG_034,Panther Creek Falls,5,2017,-1,pre,no,no,175,open,2017-05-15
CRG_034,Panther Creek Falls,5,2018,0,post,no,no,246,open,2018-05-15
CRG_034,Panther Creek Falls,5,2019,1,post,no,no,419,open,2019-05-15
CRG_034,Panther Creek Falls,6,2015,-3,pre,no,no,360,open,2015-06-15
CRG_034,Panther Creek Falls,6,2016,-2,pre,no,no,1282,open,2016-06-15
CRG_034,Panther Creek Falls,6,2017,-1,pre,no,no,160,open,2017-06-15
CRG_034,Panther Creek Falls,6,2018,0,post,no,no,193,open,2018-06-15
CRG_034,Panther Creek Falls,6,2019,1,post,no,no,289,open,2019-06-15
CRG_034,Panther Creek Falls,7,2015,-3,pre,no,no,449,open,2015-07-15
CRG_034,Panther Creek Falls,7,2016,-2,pre,no,no,1026,open,2016-07-15
CRG_034,Panther Creek Falls,7,2017,-1,pre,no,no,150,open,2017-07-15
CRG_034,Panther Creek Falls,7,2018,0,post,no,no,176,open,2018-07-15
CRG_034,Panther Creek Falls,7,2019,1,post,no,no,272,open,2019-07-15
CRG_034,Panther Creek Falls,8,2015,-3,pre,no,no,338,open,2015-08-15
CRG_034,Panther Creek Falls,8,2016,-2,pre,no,no,842,open,2016-08-15
CRG_034,Panther Creek Falls,8,2017,-1,pre,no,no,145,open,2017-08-15
CRG_034,Panther Creek Falls,8,2018,0,post,no,no,196,open,2018-08-15
CRG_034,Panther Creek Falls,8,2019,1,post,no,no,512,open,2019-08-15
CRG_034,Panther Creek Falls,9,2014,-3,pre,no,no,123,open,2014-09-15
CRG_034,Panther Creek Falls,9,2015,-2,pre,no,no,201,open,2015-09-15
CRG_034,Panther Creek Falls,9,2016,-2,pre,no,no,206,open,2016-09-15
CRG_034,Panther Creek Falls,9,2016,-1,pre,no,no,608,open,2016-09-15
CRG_034,Panther Creek Falls,9,2017,0,post,no,no,104,open,2017-09-15
CRG_034,Panther Creek Falls,9,2018,1,post,no,no,98,open,2018-09-15
CRG_034,Panther Creek Falls,10,2014,-3,pre,no,no,80,open,2014-10-15
CRG_034,Panther Creek Falls,10,2015,-2,pre,no,no,222,open,2015-10-15
CRG_034,Panther Creek Falls,10,2016,-1,pre,no,no,232,open,2016-10-15
CRG_034,Panther Creek Falls,10,2017,0,post,no,no,64,open,2017-10-15
CRG_034,Panther Creek Falls,10,2018,1,post,no,no,73,open,2018-10-15
CRG_034,Panther Creek Falls,11,2014,-3,pre,no,no,40,open,2014-11-15
CRG_034,Panther Creek Falls,11,2015,-2,pre,no,no,87,open,2015-11-15
CRG_034,Panther Creek Falls,11,2016,-1,pre,no,no,164,open,2016-11-15
CRG_034,Panther Creek Falls,11,2017,0,post,no,no,41,open,2017-11-15
CRG_034,Panther Creek Falls,11,2018,1,post,no,no,67,open,2018-11-15
CRG_034,Panther Creek Falls,12,2014,-3,pre,no,no,32,open,2014-12-15
CRG_034,Panther Creek Falls,12,2015,-2,pre,no,no,36,open,2015-12-15
CRG_034,Panther Creek Falls,12,2016,-1,pre,no,no,102,open,2016-12-15
CRG_034,Panther Creek Falls,12,2017,0,post,no,no,27,open,2017-12-15
CRG_034,Panther Creek Falls,12,2018,1,post,no,no,46,open,2018-12-15
CRG_035,Weldon Wagon Rd Trail,1,2015,-3,pre,no,no,28,open,2015-01-15
CRG_035,Weldon Wagon Rd Trail,1,2016,-2,pre,no,no,17,open,2016-01-15
CRG_035,Weldon Wagon Rd Trail,1,2017,-1,pre,no,no,34,open,2017-01-15
CRG_035,Weldon Wagon Rd Trail,1,2018,0,post,no,no,30,open,2018-01-15
CRG_035,Weldon Wagon Rd Trail,1,2019,1,post,no,no,53,open,2019-01-15
CRG_035,Weldon Wagon Rd Trail,2,2015,-3,pre,no,no,47,open,2015-02-15
CRG_035,Weldon Wagon Rd Trail,2,2016,-2,pre,no,no,27,open,2016-02-15
CRG_035,Weldon Wagon Rd Trail,2,2017,-1,pre,no,no,26,open,2017-02-15
CRG_035,Weldon Wagon Rd Trail,2,2018,0,post,no,no,49,open,2018-02-15
CRG_035,Weldon Wagon Rd Trail,2,2019,1,post,no,no,43,open,2019-02-15
CRG_035,Weldon Wagon Rd Trail,3,2015,-3,pre,no,no,50,open,2015-03-15
CRG_035,Weldon Wagon Rd Trail,3,2016,-2,pre,no,no,77,open,2016-03-15
CRG_035,Weldon Wagon Rd Trail,3,2017,-1,pre,no,no,49,open,2017-03-15
CRG_035,Weldon Wagon Rd Trail,3,2018,0,post,no,no,109,open,2018-03-15
CRG_035,Weldon Wagon Rd Trail,3,2019,1,post,no,no,99,open,2019-03-15
CRG_035,Weldon Wagon Rd Trail,4,2015,-3,pre,no,no,120,open,2015-04-15
CRG_035,Weldon Wagon Rd Trail,4,2016,-2,pre,no,no,128,open,2016-04-15
CRG_035,Weldon Wagon Rd Trail,4,2017,-1,pre,no,no,163,open,2017-04-15
CRG_035,Weldon Wagon Rd Trail,4,2018,0,post,no,no,199,open,2018-04-15
CRG_035,Weldon Wagon Rd Trail,4,2019,1,post,no,no,213,open,2019-04-15
CRG_035,Weldon Wagon Rd Trail,5,2015,-3,pre,no,no,111,open,2015-05-15
CRG_035,Weldon Wagon Rd Trail,5,2016,-2,pre,no,no,181,open,2016-05-15
CRG_035,Weldon Wagon Rd Trail,5,2017,-1,pre,no,no,136,open,2017-05-15
CRG_035,Weldon Wagon Rd Trail,5,2018,0,post,no,no,509,open,2018-05-15
CRG_035,Weldon Wagon Rd Trail,5,2019,1,post,no,no,326,open,2019-05-15
CRG_035,Weldon Wagon Rd Trail,6,2015,-3,pre,no,no,131,open,2015-06-15
CRG_035,Weldon Wagon Rd Trail,6,2016,-2,pre,no,no,171,open,2016-06-15
CRG_035,Weldon Wagon Rd Trail,6,2017,-1,pre,no,no,238,open,2017-06-15
CRG_035,Weldon Wagon Rd Trail,6,2018,0,post,no,no,233,open,2018-06-15
CRG_035,Weldon Wagon Rd Trail,6,2019,1,post,no,no,132,open,2019-06-15
CRG_035,Weldon Wagon Rd Trail,7,2015,-3,pre,no,no,171,open,2015-07-15
CRG_035,Weldon Wagon Rd Trail,7,2016,-2,pre,no,no,122,open,2016-07-15
CRG_035,Weldon Wagon Rd Trail,7,2017,-1,pre,no,no,247,open,2017-07-15
CRG_035,Weldon Wagon Rd Trail,7,2018,0,post,no,no,154,open,2018-07-15
CRG_035,Weldon Wagon Rd Trail,7,2019,1,post,no,no,191,open,2019-07-15
CRG_035,Weldon Wagon Rd Trail,8,2015,-3,pre,no,no,108,open,2015-08-15
CRG_035,Weldon Wagon Rd Trail,8,2016,-2,pre,no,no,124,open,2016-08-15
CRG_035,Weldon Wagon Rd Trail,8,2017,-1,pre,no,no,150,open,2017-08-15
CRG_035,Weldon Wagon Rd Trail,8,2018,0,post,no,no,201,open,2018-08-15
CRG_035,Weldon Wagon Rd Trail,8,2019,1,post,no,no,211,open,2019-08-15
CRG_035,Weldon Wagon Rd Trail,9,2014,-3,pre,no,no,95,open,2014-09-15
CRG_035,Weldon Wagon Rd Trail,9,2015,-2,pre,no,no,94,open,2015-09-15
CRG_035,Weldon Wagon Rd Trail,9,2016,-2,pre,no,no,27,open,2016-09-15
CRG_035,Weldon Wagon Rd Trail,9,2016,-1,pre,no,no,98,open,2016-09-15
CRG_035,Weldon Wagon Rd Trail,9,2017,0,post,no,no,79,open,2017-09-15
CRG_035,Weldon Wagon Rd Trail,9,2018,1,post,no,no,122,open,2018-09-15
CRG_035,Weldon Wagon Rd Trail,10,2014,-3,pre,no,no,65,open,2014-10-15
CRG_035,Weldon Wagon Rd Trail,10,2015,-2,pre,no,no,74,open,2015-10-15
CRG_035,Weldon Wagon Rd Trail,10,2016,-1,pre,no,no,38,open,2016-10-15
CRG_035,Weldon Wagon Rd Trail,10,2017,0,post,no,no,57,open,2017-10-15
CRG_035,Weldon Wagon Rd Trail,10,2018,1,post,no,no,109,open,2018-10-15
CRG_035,Weldon Wagon Rd Trail,11,2014,-3,pre,no,no,36,open,2014-11-15
CRG_035,Weldon Wagon Rd Trail,11,2015,-2,pre,no,no,37,open,2015-11-15
CRG_035,Weldon Wagon Rd Trail,11,2016,-1,pre,no,no,39,open,2016-11-15
CRG_035,Weldon Wagon Rd Trail,11,2017,0,post,no,no,68,open,2017-11-15
CRG_035,Weldon Wagon Rd Trail,11,2018,1,post,no,no,79,open,2018-11-15
